event_id,timestamp,window_id,host,user,process,pid,ppid,src_entity,src_type,relation,dst_entity,dst_type,command,args,return_code,label,stage,attack_step,source,hypothesis_id,R_cross,R_self,reliability,supporting_side_views,supporting_observations
B001924,2026-01-20 12:22:19,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/budget_q1.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001925,2026-01-20 12:22:20,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,write,/srv/share/finance/budget_q1.xlsx.lock,file,write,benign lock/update file created by share service,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004664,2026-01-20 12:22:20,W020,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004077,2026-01-20 12:22:24,W020,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004586,2026-01-20 12:22:38,W020,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001923,2026-01-20 12:22:44,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003717,2026-01-20 12:22:51,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003939,2026-01-20 12:22:55,W020,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003833,2026-01-20 12:23:06,W020,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005294,2026-01-20 12:23:13,W020,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001928,2026-01-20 12:23:15,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004104,2026-01-20 12:23:17,W020,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005071,2026-01-20 12:23:17,W020,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003818,2026-01-20 12:23:29,W020,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003842,2026-01-20 12:23:39,W020,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001929,2026-01-20 12:23:40,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:45388,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001930,2026-01-20 12:23:41,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005056,2026-01-20 12:23:41,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003741,2026-01-20 12:23:53,W020,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001936,2026-01-20 12:24:01,W020,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001937,2026-01-20 12:24:02,W020,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001931,2026-01-20 12:24:05,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001933,2026-01-20 12:24:06,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001934,2026-01-20 12:24:08,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001932,2026-01-20 12:24:09,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001940,2026-01-20 12:24:10,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:54373,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001941,2026-01-20 12:24:11,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004952,2026-01-20 12:24:11,W020,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001942,2026-01-20 12:24:12,W020,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001943,2026-01-20 12:24:12,W020,portal-web-01,svc_web,logrotate,1335,1,logrotate:1335@portal-web-01,process,rename,/var/log/nginx/access.log,file,rename,benign log rotation,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001944,2026-01-20 12:24:13,W020,portal-web-01,svc_web,logrotate,1335,1,logrotate:1335@portal-web-01,process,write,/var/log/nginx/access.log,file,write,create new access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001939,2026-01-20 12:24:19,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004335,2026-01-20 12:24:19,W020,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001938,2026-01-20 12:24:26,W020,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal document access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001935,2026-01-20 12:24:29,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003960,2026-01-20 12:24:49,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001954,2026-01-20 12:25:03,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:46259,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001955,2026-01-20 12:25:04,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004736,2026-01-20 12:25:05,W020,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001948,2026-01-20 12:25:06,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.31:6514,socket,connect,collect syslog stream from portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005168,2026-01-20 12:25:09,W020,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001947,2026-01-20 12:25:12,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.12:6514,socket,connect,collect syslog stream from ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003807,2026-01-20 12:25:16,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004542,2026-01-20 12:25:16,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003516,2026-01-20 12:25:24,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001949,2026-01-20 12:25:27,W020,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,connect,192.0.2.40:993,socket,connect,imap mail synchronization,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001950,2026-01-20 12:25:29,W020,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,write,/home/u_fin/.thunderbird/cache/index.sqlite,file,write,update mail cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001946,2026-01-20 12:25:30,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.11:6514,socket,connect,collect syslog stream from ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001953,2026-01-20 12:25:39,W020,ws-dev-02,u_dev,bash,2232,1,bash:2232@ws-dev-02,process,execute,/home/u_dev/src/portal/requirements.txt,file,read,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005410,2026-01-20 12:25:42,W020,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001945,2026-01-20 12:25:44,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001951,2026-01-20 12:25:45,W020,ws-dev-02,u_dev,git,2212,1,git:2212@ws-dev-02,process,connect,192.0.2.30:443,socket,connect,normal package/source repository access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001952,2026-01-20 12:25:48,W020,ws-dev-02,u_dev,git,2212,1,git:2212@ws-dev-02,process,write,/home/u_dev/src/portal/tests/test_api.py,file,write,normal development file/cache update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004956,2026-01-20 12:25:48,W020,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005132,2026-01-20 12:25:51,W020,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004502,2026-01-20 12:25:53,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001965,2026-01-20 12:26:04,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:42072,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001958,2026-01-20 12:26:05,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001963,2026-01-20 12:26:05,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/vendor_invoice.pdf,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001966,2026-01-20 12:26:05,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001964,2026-01-20 12:26:06,W020,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,write,/srv/share/finance/vendor_invoice.pdf.lock,file,write,benign lock/update file created by share service,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004927,2026-01-20 12:26:06,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004657,2026-01-20 12:26:11,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001956,2026-01-20 12:26:12,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001957,2026-01-20 12:26:12,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001959,2026-01-20 12:26:12,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001961,2026-01-20 12:26:24,W020,ws-dev-02,u_dev,ssh,2201,1,ssh:2201@ws-dev-02,process,connect,10.20.1.31:22,socket,connect,normal developer ssh to portal,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001962,2026-01-20 12:26:25,W020,portal-web-01,svc_web,sshd,1324,1,sshd:1324@portal-web-01,process,accept,10.20.1.12:57935,socket,accept,normal developer ssh accepted,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005188,2026-01-20 12:26:28,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001960,2026-01-20 12:26:32,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005012,2026-01-20 12:26:42,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001971,2026-01-20 12:27:06,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:56087,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001972,2026-01-20 12:27:07,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001973,2026-01-20 12:27:08,W020,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/app.py,file,read,serve internal portal request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003566,2026-01-20 12:27:13,W020,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001970,2026-01-20 12:27:16,W020,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,read,/home/u_dev/src/portal/app/config.yaml,file,read,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001967,2026-01-20 12:27:20,W020,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001968,2026-01-20 12:27:20,W020,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001969,2026-01-20 12:27:21,W020,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005486,2026-01-20 12:27:21,W020,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005508,2026-01-20 12:27:30,W020,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003560,2026-01-20 12:27:34,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004832,2026-01-20 12:27:44,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003518,2026-01-20 12:27:45,W020,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003816,2026-01-20 12:27:54,W020,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B001976,2026-01-20 12:28:02,W020,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
