flow_id,start_time,end_time,window_id,src_host,src_ip,src_port,dst_ip,dst_port,protocol,service,bytes_out,bytes_in,packets_out,packets_in,duration_ms,flow_pattern,label,stage,attack_step,related_audit_events
BF000796,2026-01-20 12:36:04,2026-01-20 12:36:07,W021,mon-srv-01,10.20.1.41,56973,10.20.1.11,9100,TCP,METRIC,1790,4378,2,7,3000,metrics_scrape,benign,benign,benign,B002048
BF000799,2026-01-20 12:36:10,2026-01-20 12:36:15,W021,mon-srv-01,10.20.1.41,50767,10.20.1.31,9100,TCP,METRIC,1203,5560,1,7,5000,metrics_scrape,benign,benign,benign,B002051
BF000797,2026-01-20 12:36:22,2026-01-20 12:36:28,W021,mon-srv-01,10.20.1.41,53576,10.20.1.12,9100,TCP,METRIC,1571,5892,3,10,6000,metrics_scrape,benign,benign,benign,B002049
BF000801,2026-01-20 12:36:24,2026-01-20 12:36:29,W021,ws-finance-01,10.20.1.11,45441,10.20.1.21,445,TCP,SMB,5024,339316,7,401,5000,file_server_access,benign,benign,benign,B002055
BF000802,2026-01-20 12:36:30,2026-01-20 12:37:14,W021,ws-dev-02,10.20.1.12,47302,10.20.1.31,22,TCP,SSH,40356,14692,59,13,44000,dev_ssh,benign,benign,benign,B002057
BF000800,2026-01-20 12:36:35,2026-01-20 12:36:42,W021,ws-finance-01,10.20.1.11,47292,10.20.1.31,443,TCP,HTTPS,2779,13218,3,10,7000,portal_browsing,benign,benign,benign,B002053
BF000803,2026-01-20 12:38:03,2026-01-20 12:38:05,W021,mon-srv-01,10.20.1.41,50513,10.20.1.11,9100,TCP,METRIC,1653,5562,2,7,2000,metrics_scrape,benign,benign,benign,B002067
BF000805,2026-01-20 12:38:03,2026-01-20 12:38:06,W021,mon-srv-01,10.20.1.41,54217,10.20.1.21,9100,TCP,METRIC,1651,6206,2,5,3000,metrics_scrape,benign,benign,benign,B002069
BF000804,2026-01-20 12:38:12,2026-01-20 12:38:17,W021,mon-srv-01,10.20.1.41,60519,10.20.1.12,9100,TCP,METRIC,1025,8467,2,7,5000,metrics_scrape,benign,benign,benign,B002068
BF000806,2026-01-20 12:38:17,2026-01-20 12:38:22,W021,mon-srv-01,10.20.1.41,51479,10.20.1.31,9100,TCP,METRIC,1058,8235,2,8,5000,metrics_scrape,benign,benign,benign,B002070
F0011,2026-01-20 12:39:09,2026-01-20 12:39:21,W021,ws-finance-01,10.20.1.11,49722,198.51.100.77,443,TCP,HTTPS,1488,930,13,10,12000,beacon,malicious,C2,A18,E0044
BF000808,2026-01-20 12:39:23,2026-01-20 12:39:28,W021,ws-dev-02,10.20.1.12,42452,192.0.2.30,443,TCP,HTTPS,9172,223604,11,327,5000,dev_repo_access,benign,benign,benign,B002078
BF000807,2026-01-20 12:39:29,2026-01-20 12:39:45,W021,ws-finance-01,10.20.1.11,57666,10.20.1.31,443,TCP,HTTPS,2634,22796,3,23,16000,portal_browsing,benign,benign,benign,B002076
BF000817,2026-01-20 12:40:00,2026-01-20 12:40:42,W022,ws-finance-01,10.20.1.11,49675,192.0.2.10,443,TCP,HTTPS,4430,109475,6,98,42000,benign_update,benign,benign,benign,B002095
BF000810,2026-01-20 12:40:03,2026-01-20 12:40:07,W022,mon-srv-01,10.20.1.41,57104,10.20.1.12,9100,TCP,METRIC,1632,8701,3,8,4000,metrics_scrape,benign,benign,benign,B002084
BF000812,2026-01-20 12:40:08,2026-01-20 12:40:12,W022,mon-srv-01,10.20.1.41,56112,10.20.1.31,9100,TCP,METRIC,1092,6270,2,8,4000,metrics_scrape,benign,benign,benign,B002086
BF000813,2026-01-20 12:40:08,2026-01-20 12:40:17,W022,mon-srv-01,10.20.1.41,48148,10.20.1.11,6514,TCP,SYSLOG,1759,11718,3,10,9000,log_collection,benign,benign,benign,B002088
BF000816,2026-01-20 12:40:08,2026-01-20 12:40:26,W022,ws-finance-01,10.20.1.11,54364,192.0.2.40,993,TCP,IMAPS,3334,23442,4,27,18000,mail_sync,benign,benign,benign,B002093
BF000811,2026-01-20 12:40:14,2026-01-20 12:40:16,W022,mon-srv-01,10.20.1.41,52058,10.20.1.21,9100,TCP,METRIC,1064,3168,2,3,2000,metrics_scrape,benign,benign,benign,B002085
BF000814,2026-01-20 12:40:14,2026-01-20 12:40:22,W022,mon-srv-01,10.20.1.41,45764,10.20.1.12,6514,TCP,SYSLOG,1384,9662,2,9,8000,log_collection,benign,benign,benign,B002089
BF000809,2026-01-20 12:40:19,2026-01-20 12:40:22,W022,mon-srv-01,10.20.1.41,49031,10.20.1.11,9100,TCP,METRIC,1610,6710,2,7,3000,metrics_scrape,benign,benign,benign,B002083
BF000815,2026-01-20 12:40:39,2026-01-20 12:40:47,W022,mon-srv-01,10.20.1.41,54827,10.20.1.31,6514,TCP,SYSLOG,1578,12889,2,16,8000,log_collection,benign,benign,benign,B002090
BF000818,2026-01-20 12:41:39,2026-01-20 12:42:27,W022,ws-dev-02,10.20.1.12,56401,10.20.1.31,22,TCP,SSH,32336,26467,36,35,48000,dev_ssh,benign,benign,benign,B002101
BF000821,2026-01-20 12:42:10,2026-01-20 12:42:14,W022,mon-srv-01,10.20.1.41,47603,10.20.1.21,9100,TCP,METRIC,1139,7590,2,8,4000,metrics_scrape,benign,benign,benign,B002108
BF000822,2026-01-20 12:42:11,2026-01-20 12:42:14,W022,mon-srv-01,10.20.1.41,56826,10.20.1.31,9100,TCP,METRIC,1681,6798,2,10,3000,metrics_scrape,benign,benign,benign,B002109
BF000820,2026-01-20 12:42:13,2026-01-20 12:42:18,W022,mon-srv-01,10.20.1.41,51118,10.20.1.12,9100,TCP,METRIC,1277,8644,2,7,5000,metrics_scrape,benign,benign,benign,B002107
BF000819,2026-01-20 12:42:15,2026-01-20 12:42:20,W022,mon-srv-01,10.20.1.41,56063,10.20.1.11,9100,TCP,METRIC,972,8478,1,7,5000,metrics_scrape,benign,benign,benign,B002106
BF000823,2026-01-20 12:42:28,2026-01-20 12:42:40,W022,ws-finance-01,10.20.1.11,52663,10.20.1.31,443,TCP,HTTPS,2732,60721,3,75,12000,portal_browsing,benign,benign,benign,B002111
BF000824,2026-01-20 12:44:04,2026-01-20 12:44:08,W022,mon-srv-01,10.20.1.41,44481,10.20.1.11,9100,TCP,METRIC,1296,8832,1,11,4000,metrics_scrape,benign,benign,benign,B002121
BF000825,2026-01-20 12:44:14,2026-01-20 12:44:17,W022,mon-srv-01,10.20.1.41,49928,10.20.1.12,9100,TCP,METRIC,1714,8848,2,7,3000,metrics_scrape,benign,benign,benign,B002122
BF000827,2026-01-20 12:44:20,2026-01-20 12:44:24,W022,mon-srv-01,10.20.1.41,54707,10.20.1.31,9100,TCP,METRIC,1597,5015,2,4,4000,metrics_scrape,benign,benign,benign,B002124
BF000826,2026-01-20 12:44:21,2026-01-20 12:44:25,W022,mon-srv-01,10.20.1.41,58547,10.20.1.21,9100,TCP,METRIC,1342,5516,2,7,4000,metrics_scrape,benign,benign,benign,B002123
BF000832,2026-01-20 12:45:12,2026-01-20 12:45:24,W022,ws-finance-01,10.20.1.11,45480,192.0.2.40,993,TCP,IMAPS,2054,22917,2,18,12000,mail_sync,benign,benign,benign,B002139
BF000829,2026-01-20 12:45:15,2026-01-20 12:45:21,W022,mon-srv-01,10.20.1.41,56501,10.20.1.12,6514,TCP,SYSLOG,1736,13666,2,20,6000,log_collection,benign,benign,benign,B002135
BF000831,2026-01-20 12:45:19,2026-01-20 12:45:31,W022,ws-finance-01,10.20.1.11,53404,10.20.1.31,443,TCP,HTTPS,3826,37280,4,28,12000,portal_browsing,benign,benign,benign,B002137
BF000830,2026-01-20 12:45:38,2026-01-20 12:45:45,W022,mon-srv-01,10.20.1.41,54286,10.20.1.31,6514,TCP,SYSLOG,1508,17418,3,25,7000,log_collection,benign,benign,benign,B002136
BF000828,2026-01-20 12:45:52,2026-01-20 12:45:56,W022,mon-srv-01,10.20.1.41,43005,10.20.1.11,6514,TCP,SYSLOG,1294,8501,2,11,4000,log_collection,benign,benign,benign,B002134
BF000837,2026-01-20 12:46:01,2026-01-20 12:46:30,W022,ws-dev-02,10.20.1.12,56130,10.20.1.31,22,TCP,SSH,25485,12883,21,19,29000,dev_ssh,benign,benign,benign,B002150
BF000836,2026-01-20 12:46:09,2026-01-20 12:46:15,W022,mon-srv-01,10.20.1.41,59989,10.20.1.31,9100,TCP,METRIC,1161,3087,1,4,6000,metrics_scrape,benign,benign,benign,B002148
F0012,2026-01-20 12:46:12,2026-01-20 12:46:21,W022,portal-web-01,10.20.1.31,49816,198.51.100.77,443,TCP,HTTPS,1260,850,11,8,9000,beacon,malicious,C2,A18,E0045
BF000835,2026-01-20 12:46:13,2026-01-20 12:46:18,W022,mon-srv-01,10.20.1.41,42712,10.20.1.21,9100,TCP,METRIC,1781,8960,2,15,5000,metrics_scrape,benign,benign,benign,B002147
BF000834,2026-01-20 12:46:16,2026-01-20 12:46:18,W022,mon-srv-01,10.20.1.41,42559,10.20.1.12,9100,TCP,METRIC,1050,7841,1,11,2000,metrics_scrape,benign,benign,benign,B002146
BF000833,2026-01-20 12:46:17,2026-01-20 12:46:20,W022,mon-srv-01,10.20.1.41,51436,10.20.1.11,9100,TCP,METRIC,1578,7463,2,7,3000,metrics_scrape,benign,benign,benign,B002145
BF000838,2026-01-20 12:46:43,2026-01-20 12:46:56,W022,ws-dev-02,10.20.1.12,51975,192.0.2.30,443,TCP,HTTPS,7272,169740,11,186,13000,dev_repo_access,benign,benign,benign,B002152
BF000843,2026-01-20 12:48:03,2026-01-20 12:48:19,W022,ws-finance-01,10.20.1.11,51677,10.20.1.31,443,TCP,HTTPS,1659,49095,3,41,16000,portal_browsing,benign,benign,benign,B002166
BF000841,2026-01-20 12:48:08,2026-01-20 12:48:14,W022,mon-srv-01,10.20.1.41,55512,10.20.1.21,9100,TCP,METRIC,1285,6400,2,5,6000,metrics_scrape,benign,benign,benign,B002163
BF000842,2026-01-20 12:48:14,2026-01-20 12:48:19,W022,mon-srv-01,10.20.1.41,53565,10.20.1.31,9100,TCP,METRIC,883,5724,2,5,5000,metrics_scrape,benign,benign,benign,B002164
BF000840,2026-01-20 12:48:15,2026-01-20 12:48:17,W022,mon-srv-01,10.20.1.41,46273,10.20.1.12,9100,TCP,METRIC,1049,5278,1,5,2000,metrics_scrape,benign,benign,benign,B002162
BF000844,2026-01-20 12:48:16,2026-01-20 12:48:27,W022,ws-finance-01,10.20.1.11,54592,10.20.1.21,445,TCP,SMB,1249,193539,2,310,11000,file_server_access,benign,benign,benign,B002168
BF000839,2026-01-20 12:48:22,2026-01-20 12:48:27,W022,mon-srv-01,10.20.1.41,58538,10.20.1.11,9100,TCP,METRIC,1359,7884,2,13,5000,metrics_scrape,benign,benign,benign,B002161
BF000845,2026-01-20 12:48:22,2026-01-20 12:50:12,W022,file-srv-01,10.20.1.21,52698,10.20.1.41,873,TCP,RSYNC,148349,7892,215,6,110000,backup_sync,benign,benign,benign,B002171
BF000849,2026-01-20 12:50:07,2026-01-20 12:50:13,W023,mon-srv-01,10.20.1.41,51130,10.20.1.31,9100,TCP,METRIC,1411,7233,3,6,6000,metrics_scrape,benign,benign,benign,B002182
BF000848,2026-01-20 12:50:12,2026-01-20 12:50:18,W023,mon-srv-01,10.20.1.41,57493,10.20.1.21,9100,TCP,METRIC,1397,7707,2,10,6000,metrics_scrape,benign,benign,benign,B002181
BF000846,2026-01-20 12:50:15,2026-01-20 12:50:17,W023,mon-srv-01,10.20.1.41,50402,10.20.1.11,9100,TCP,METRIC,1365,3792,1,3,2000,metrics_scrape,benign,benign,benign,B002179
BF000847,2026-01-20 12:50:16,2026-01-20 12:50:18,W023,mon-srv-01,10.20.1.41,55735,10.20.1.12,9100,TCP,METRIC,1207,7354,1,7,2000,metrics_scrape,benign,benign,benign,B002180
BF000850,2026-01-20 12:50:18,2026-01-20 12:50:25,W023,mon-srv-01,10.20.1.41,55004,10.20.1.11,6514,TCP,SYSLOG,1761,12838,2,9,7000,log_collection,benign,benign,benign,B002184
BF000851,2026-01-20 12:50:21,2026-01-20 12:50:28,W023,mon-srv-01,10.20.1.41,55333,10.20.1.12,6514,TCP,SYSLOG,2148,7690,2,6,7000,log_collection,benign,benign,benign,B002185
BF000853,2026-01-20 12:50:48,2026-01-20 12:50:58,W023,ws-finance-01,10.20.1.11,57559,192.0.2.40,993,TCP,IMAPS,3755,42902,5,38,10000,mail_sync,benign,benign,benign,B002187
BF000852,2026-01-20 12:50:55,2026-01-20 12:50:58,W023,mon-srv-01,10.20.1.41,43159,10.20.1.31,6514,TCP,SYSLOG,1682,9732,2,15,3000,log_collection,benign,benign,benign,B002186
BF000855,2026-01-20 12:51:19,2026-01-20 12:52:01,W023,ws-dev-02,10.20.1.12,53552,10.20.1.31,22,TCP,SSH,9267,28088,9,46,42000,dev_ssh,benign,benign,benign,B002196
BF000854,2026-01-20 12:51:37,2026-01-20 12:51:55,W023,ws-finance-01,10.20.1.11,50018,10.20.1.31,443,TCP,HTTPS,2305,34548,4,25,18000,portal_browsing,benign,benign,benign,B002194
BF000857,2026-01-20 12:52:07,2026-01-20 12:52:09,W023,mon-srv-01,10.20.1.41,44159,10.20.1.12,9100,TCP,METRIC,809,4748,2,6,2000,metrics_scrape,benign,benign,benign,B002203
BF000858,2026-01-20 12:52:15,2026-01-20 12:52:21,W023,mon-srv-01,10.20.1.41,47854,10.20.1.21,9100,TCP,METRIC,1310,5528,2,5,6000,metrics_scrape,benign,benign,benign,B002204
BF000859,2026-01-20 12:52:16,2026-01-20 12:52:20,W023,mon-srv-01,10.20.1.41,52456,10.20.1.31,9100,TCP,METRIC,1693,3378,3,3,4000,metrics_scrape,benign,benign,benign,B002205
BF000856,2026-01-20 12:52:22,2026-01-20 12:52:26,W023,mon-srv-01,10.20.1.41,50597,10.20.1.11,9100,TCP,METRIC,1661,4279,2,4,4000,metrics_scrape,benign,benign,benign,B002202
BF000860,2026-01-20 12:53:09,2026-01-20 12:53:25,W023,ws-dev-02,10.20.1.12,47604,192.0.2.30,443,TCP,HTTPS,9926,195389,8,246,16000,dev_repo_access,benign,benign,benign,B002213
BF000861,2026-01-20 12:54:04,2026-01-20 12:54:10,W023,mon-srv-01,10.20.1.41,57821,10.20.1.11,9100,TCP,METRIC,1591,7871,2,6,6000,metrics_scrape,benign,benign,benign,B002218
BF000864,2026-01-20 12:54:06,2026-01-20 12:54:09,W023,mon-srv-01,10.20.1.41,45117,10.20.1.31,9100,TCP,METRIC,1786,6677,2,6,3000,metrics_scrape,benign,benign,benign,B002221
BF000862,2026-01-20 12:54:08,2026-01-20 12:54:11,W023,mon-srv-01,10.20.1.41,51864,10.20.1.12,9100,TCP,METRIC,999,4678,1,6,3000,metrics_scrape,benign,benign,benign,B002219
BF000863,2026-01-20 12:54:09,2026-01-20 12:54:12,W023,mon-srv-01,10.20.1.41,60338,10.20.1.21,9100,TCP,METRIC,1202,5896,2,5,3000,metrics_scrape,benign,benign,benign,B002220
BF000865,2026-01-20 12:54:16,2026-01-20 12:54:22,W023,ws-finance-01,10.20.1.11,53182,10.20.1.31,443,TCP,HTTPS,3288,55900,3,55,6000,portal_browsing,benign,benign,benign,B002223
BF000866,2026-01-20 12:55:11,2026-01-20 12:55:17,W023,mon-srv-01,10.20.1.41,50949,10.20.1.11,6514,TCP,SYSLOG,1852,8284,2,7,6000,log_collection,benign,benign,benign,B002230
F0013,2026-01-20 12:55:13,2026-01-20 12:55:24,W023,ws-finance-01,10.20.1.11,49750,198.51.100.77,443,TCP,HTTPS,1520,900,13,9,11000,beacon,malicious,C2,A18,E0046
BF000867,2026-01-20 12:55:20,2026-01-20 12:55:24,W023,mon-srv-01,10.20.1.41,53836,10.20.1.12,6514,TCP,SYSLOG,2214,8134,4,9,4000,log_collection,benign,benign,benign,B002231
BF000869,2026-01-20 12:55:38,2026-01-20 12:55:47,W023,ws-finance-01,10.20.1.11,56344,192.0.2.40,993,TCP,IMAPS,1971,40455,3,35,9000,mail_sync,benign,benign,benign,B002233
BF000868,2026-01-20 12:55:44,2026-01-20 12:55:53,W023,mon-srv-01,10.20.1.41,42740,10.20.1.31,6514,TCP,SYSLOG,2376,13565,3,11,9000,log_collection,benign,benign,benign,B002232
BF000870,2026-01-20 12:56:12,2026-01-20 12:56:15,W023,mon-srv-01,10.20.1.41,50033,10.20.1.11,9100,TCP,METRIC,1628,4978,2,7,3000,metrics_scrape,benign,benign,benign,B002238
BF000872,2026-01-20 12:56:19,2026-01-20 12:56:22,W023,mon-srv-01,10.20.1.41,54400,10.20.1.21,9100,TCP,METRIC,1343,5175,1,7,3000,metrics_scrape,benign,benign,benign,B002240
BF000871,2026-01-20 12:56:20,2026-01-20 12:56:24,W023,mon-srv-01,10.20.1.41,51759,10.20.1.12,9100,TCP,METRIC,940,3142,2,5,4000,metrics_scrape,benign,benign,benign,B002239
BF000873,2026-01-20 12:56:21,2026-01-20 12:56:26,W023,mon-srv-01,10.20.1.41,58715,10.20.1.31,9100,TCP,METRIC,1178,6180,1,11,5000,metrics_scrape,benign,benign,benign,B002241
BF000874,2026-01-20 12:56:29,2026-01-20 12:57:16,W023,ws-dev-02,10.20.1.12,50026,10.20.1.31,22,TCP,SSH,18033,14575,26,15,47000,dev_ssh,benign,benign,benign,B002244
BF000875,2026-01-20 12:57:30,2026-01-20 12:57:43,W023,ws-finance-01,10.20.1.11,58907,10.20.1.31,443,TCP,HTTPS,1589,25431,2,29,13000,portal_browsing,benign,benign,benign,B002252
BF000878,2026-01-20 12:58:06,2026-01-20 12:58:08,W023,mon-srv-01,10.20.1.41,54102,10.20.1.21,9100,TCP,METRIC,1012,7753,1,7,2000,metrics_scrape,benign,benign,benign,B002260
BF000876,2026-01-20 12:58:11,2026-01-20 12:58:15,W023,mon-srv-01,10.20.1.41,52641,10.20.1.11,9100,TCP,METRIC,1396,3216,2,6,4000,metrics_scrape,benign,benign,benign,B002258
BF000877,2026-01-20 12:58:11,2026-01-20 12:58:13,W023,mon-srv-01,10.20.1.41,46352,10.20.1.12,9100,TCP,METRIC,920,6788,1,9,2000,metrics_scrape,benign,benign,benign,B002259
BF000879,2026-01-20 12:58:21,2026-01-20 12:58:25,W023,mon-srv-01,10.20.1.41,53055,10.20.1.31,9100,TCP,METRIC,1657,5265,2,4,4000,metrics_scrape,benign,benign,benign,B002261
BF000881,2026-01-20 13:00:07,2026-01-20 13:00:12,W024,mon-srv-01,10.20.1.41,42234,10.20.1.12,9100,TCP,METRIC,1157,6335,2,6,5000,metrics_scrape,benign,benign,benign,B002270
BF000889,2026-01-20 13:00:12,2026-01-20 13:00:37,W024,ws-dev-02,10.20.1.12,43795,192.0.2.30,443,TCP,HTTPS,5783,139892,6,198,25000,dev_repo_access,benign,benign,benign,B002282
BF000886,2026-01-20 13:00:13,2026-01-20 13:00:20,W024,mon-srv-01,10.20.1.41,52483,10.20.1.31,6514,TCP,SYSLOG,2077,14767,3,18,7000,log_collection,benign,benign,benign,B002276
BF000880,2026-01-20 13:00:15,2026-01-20 13:00:21,W024,mon-srv-01,10.20.1.41,57183,10.20.1.11,9100,TCP,METRIC,1335,4617,2,6,6000,metrics_scrape,benign,benign,benign,B002269
BF000887,2026-01-20 13:00:19,2026-01-20 13:00:25,W024,ws-finance-01,10.20.1.11,45153,10.20.1.31,443,TCP,HTTPS,2397,49241,2,48,6000,portal_browsing,benign,benign,benign,B002277
BF000883,2026-01-20 13:00:21,2026-01-20 13:00:27,W024,mon-srv-01,10.20.1.41,47256,10.20.1.31,9100,TCP,METRIC,1036,3022,1,3,6000,metrics_scrape,benign,benign,benign,B002272
BF000882,2026-01-20 13:00:22,2026-01-20 13:00:27,W024,mon-srv-01,10.20.1.41,50287,10.20.1.21,9100,TCP,METRIC,1549,4003,2,5,5000,metrics_scrape,benign,benign,benign,B002271
BF000885,2026-01-20 13:00:25,2026-01-20 13:00:31,W024,mon-srv-01,10.20.1.41,60510,10.20.1.12,6514,TCP,SYSLOG,2249,7085,4,6,6000,log_collection,benign,benign,benign,B002275
BF000884,2026-01-20 13:00:27,2026-01-20 13:00:33,W024,mon-srv-01,10.20.1.41,45143,10.20.1.11,6514,TCP,SYSLOG,2169,16783,2,21,6000,log_collection,benign,benign,benign,B002274
BF000888,2026-01-20 13:00:36,2026-01-20 13:00:54,W024,ws-finance-01,10.20.1.11,52199,192.0.2.40,993,TCP,IMAPS,3311,41043,4,53,18000,mail_sync,benign,benign,benign,B002280
BF000890,2026-01-20 13:01:37,2026-01-20 13:02:01,W024,ws-dev-02,10.20.1.12,51849,10.20.1.31,22,TCP,SSH,8981,11229,11,14,24000,dev_ssh,benign,benign,benign,B002290
BF000891,2026-01-20 13:02:06,2026-01-20 13:02:08,W024,mon-srv-01,10.20.1.41,51623,10.20.1.11,9100,TCP,METRIC,1332,7036,2,7,2000,metrics_scrape,benign,benign,benign,B002294
BF000894,2026-01-20 13:02:12,2026-01-20 13:02:16,W024,mon-srv-01,10.20.1.41,55988,10.20.1.31,9100,TCP,METRIC,1066,4865,1,6,4000,metrics_scrape,benign,benign,benign,B002297
BF000892,2026-01-20 13:02:17,2026-01-20 13:02:22,W024,mon-srv-01,10.20.1.41,49703,10.20.1.12,9100,TCP,METRIC,1172,5875,2,7,5000,metrics_scrape,benign,benign,benign,B002295
BF000893,2026-01-20 13:02:17,2026-01-20 13:02:20,W024,mon-srv-01,10.20.1.41,47030,10.20.1.21,9100,TCP,METRIC,1059,7797,1,8,3000,metrics_scrape,benign,benign,benign,B002296
BF000895,2026-01-20 13:03:13,2026-01-20 13:03:25,W024,ws-finance-01,10.20.1.11,56673,10.20.1.31,443,TCP,HTTPS,3053,58288,3,53,12000,portal_browsing,benign,benign,benign,B002304
BF000896,2026-01-20 13:03:31,2026-01-20 13:05:05,W024,file-srv-01,10.20.1.21,49302,10.20.1.41,873,TCP,RSYNC,27083,7470,39,6,94000,backup_sync,benign,benign,benign,B002306
BF000900,2026-01-20 13:04:02,2026-01-20 13:04:08,W024,mon-srv-01,10.20.1.41,48702,10.20.1.31,9100,TCP,METRIC,1468,4129,2,7,6000,metrics_scrape,benign,benign,benign,B002314
BF000898,2026-01-20 13:04:05,2026-01-20 13:04:08,W024,mon-srv-01,10.20.1.41,51381,10.20.1.12,9100,TCP,METRIC,858,7046,1,6,3000,metrics_scrape,benign,benign,benign,B002312
BF000899,2026-01-20 13:04:06,2026-01-20 13:04:11,W024,mon-srv-01,10.20.1.41,50793,10.20.1.21,9100,TCP,METRIC,947,5526,2,6,5000,metrics_scrape,benign,benign,benign,B002313
BF000897,2026-01-20 13:04:10,2026-01-20 13:04:12,W024,mon-srv-01,10.20.1.41,48690,10.20.1.11,9100,TCP,METRIC,1020,5493,2,4,2000,metrics_scrape,benign,benign,benign,B002311
BF000903,2026-01-20 13:05:20,2026-01-20 13:05:29,W024,mon-srv-01,10.20.1.41,59135,10.20.1.31,6514,TCP,SYSLOG,1278,18249,2,22,9000,log_collection,benign,benign,benign,B002326
BF000904,2026-01-20 13:05:26,2026-01-20 13:05:38,W024,ws-finance-01,10.20.1.11,58261,192.0.2.40,993,TCP,IMAPS,3767,20894,4,21,12000,mail_sync,benign,benign,benign,B002327
BF000901,2026-01-20 13:05:41,2026-01-20 13:05:47,W024,mon-srv-01,10.20.1.41,53479,10.20.1.11,6514,TCP,SYSLOG,1647,11234,2,15,6000,log_collection,benign,benign,benign,B002324
BF000902,2026-01-20 13:05:51,2026-01-20 13:05:57,W024,mon-srv-01,10.20.1.41,45020,10.20.1.12,6514,TCP,SYSLOG,1650,13881,2,12,6000,log_collection,benign,benign,benign,B002325
BF000905,2026-01-20 13:06:04,2026-01-20 13:06:06,W024,mon-srv-01,10.20.1.41,55765,10.20.1.11,9100,TCP,METRIC,941,6782,1,6,2000,metrics_scrape,benign,benign,benign,B002332
BF000909,2026-01-20 13:06:10,2026-01-20 13:06:19,W024,ws-finance-01,10.20.1.11,48714,10.20.1.31,443,TCP,HTTPS,3551,35343,4,26,9000,portal_browsing,benign,benign,benign,B002337
BF000908,2026-01-20 13:06:11,2026-01-20 13:06:15,W024,mon-srv-01,10.20.1.41,58669,10.20.1.31,9100,TCP,METRIC,1537,3985,2,6,4000,metrics_scrape,benign,benign,benign,B002335
BF000906,2026-01-20 13:06:15,2026-01-20 13:06:17,W024,mon-srv-01,10.20.1.41,44712,10.20.1.12,9100,TCP,METRIC,855,6854,1,11,2000,metrics_scrape,benign,benign,benign,B002333
BF000910,2026-01-20 13:06:16,2026-01-20 13:07:29,W024,ws-dev-02,10.20.1.12,42205,10.20.1.31,22,TCP,SSH,26715,40320,38,52,73000,dev_ssh,benign,benign,benign,B002339
BF000907,2026-01-20 13:06:21,2026-01-20 13:06:24,W024,mon-srv-01,10.20.1.41,50939,10.20.1.21,9100,TCP,METRIC,1479,4532,2,7,3000,metrics_scrape,benign,benign,benign,B002334
BF000911,2026-01-20 13:07:23,2026-01-20 13:07:51,W024,ws-dev-02,10.20.1.12,55334,192.0.2.30,443,TCP,HTTPS,4095,164112,5,130,28000,dev_repo_access,benign,benign,benign,B002346
BF000914,2026-01-20 13:08:05,2026-01-20 13:08:09,W024,mon-srv-01,10.20.1.41,45490,10.20.1.21,9100,TCP,METRIC,1105,4001,2,6,4000,metrics_scrape,benign,benign,benign,B002353
BF000912,2026-01-20 13:08:07,2026-01-20 13:08:12,W024,mon-srv-01,10.20.1.41,43913,10.20.1.11,9100,TCP,METRIC,1623,6485,2,5,5000,metrics_scrape,benign,benign,benign,B002351
BF000913,2026-01-20 13:08:14,2026-01-20 13:08:20,W024,mon-srv-01,10.20.1.41,50140,10.20.1.12,9100,TCP,METRIC,1213,6514,2,6,6000,metrics_scrape,benign,benign,benign,B002352
F0014,2026-01-20 13:08:15,2026-01-20 13:08:23,W024,portal-web-01,10.20.1.31,49838,198.51.100.77,443,TCP,HTTPS,1300,840,12,8,8000,beacon,malicious,C2,A18,E0047
BF000915,2026-01-20 13:08:20,2026-01-20 13:08:26,W024,mon-srv-01,10.20.1.41,44054,10.20.1.31,9100,TCP,METRIC,1324,3043,2,3,6000,metrics_scrape,benign,benign,benign,B002354
BF000916,2026-01-20 13:09:14,2026-01-20 13:09:20,W024,ws-finance-01,10.20.1.11,46592,10.20.1.31,443,TCP,HTTPS,3082,24696,3,29,6000,portal_browsing,benign,benign,benign,B002361
BF000921,2026-01-20 13:10:05,2026-01-20 13:10:08,W025,mon-srv-01,10.20.1.41,56836,10.20.1.11,6514,TCP,SYSLOG,2350,17507,3,16,3000,log_collection,benign,benign,benign,B002372
BF000918,2026-01-20 13:10:06,2026-01-20 13:10:10,W025,mon-srv-01,10.20.1.41,52433,10.20.1.12,9100,TCP,METRIC,1390,4602,2,4,4000,metrics_scrape,benign,benign,benign,B002368
BF000919,2026-01-20 13:10:17,2026-01-20 13:10:20,W025,mon-srv-01,10.20.1.41,50958,10.20.1.21,9100,TCP,METRIC,1406,5715,2,5,3000,metrics_scrape,benign,benign,benign,B002369
BF000917,2026-01-20 13:10:19,2026-01-20 13:10:21,W025,mon-srv-01,10.20.1.41,44999,10.20.1.11,9100,TCP,METRIC,1588,3774,2,5,2000,metrics_scrape,benign,benign,benign,B002367
BF000925,2026-01-20 13:10:19,2026-01-20 13:10:39,W025,ws-finance-01,10.20.1.11,51631,192.0.2.10,443,TCP,HTTPS,4864,90454,7,115,20000,benign_update,benign,benign,benign,B002377
BF000920,2026-01-20 13:10:20,2026-01-20 13:10:26,W025,mon-srv-01,10.20.1.41,52493,10.20.1.31,9100,TCP,METRIC,1512,7935,3,8,6000,metrics_scrape,benign,benign,benign,B002370
