event_id,timestamp,window_id,host,user,process,pid,ppid,src_entity,src_type,relation,dst_entity,dst_type,command,args,return_code,label,stage,attack_step
B003966,2026-01-20 12:32:40,W021,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B002018,2026-01-20 12:32:41,W021,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/projects/roadmap.md,file,read,normal smb/nfs shared file access,0,benign,benign,benign
B004075,2026-01-20 12:32:50,W021,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B004931,2026-01-20 12:33:00,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign
B002022,2026-01-20 12:33:06,W021,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign
B002023,2026-01-20 12:33:07,W021,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign
B002021,2026-01-20 12:33:09,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
E0043,2026-01-20 12:33:13,W021,portal-web-01,svc_web,portal-sync,4022,4015,portal-sync:4022@portal-web-01,process,connect,198.51.100.77:443,socket,connect,periodic tls-like beacon to c2,0,malicious,C2,A17
B002024,2026-01-20 12:33:15,W021,ws-dev-02,u_dev,python3,2250,1,python3:2250@ws-dev-02,process,read,/home/u_dev/src/portal/app/config.yaml,file,read,normal local development/test activity,0,benign,benign,benign
B002025,2026-01-20 12:33:17,W021,file-srv-01,svc_backup,backup-agent,1230,1,backup-agent:1230@file-srv-01,process,connect,10.20.1.41:873,socket,connect,backup metadata sync to monitoring server,0,benign,benign,benign
B002026,2026-01-20 12:33:20,W021,file-srv-01,svc_backup,backup-agent,1230,1,backup-agent:1230@file-srv-01,process,read,/srv/share/.backup-manifest,file,read,normal backup manifest read,0,benign,benign,benign
B005028,2026-01-20 12:33:20,W021,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign
B003911,2026-01-20 12:33:33,W021,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B002027,2026-01-20 12:33:39,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:56372,socket,accept,normal internal https request,0,benign,benign,benign
B002028,2026-01-20 12:33:40,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B002029,2026-01-20 12:33:41,W021,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign
B004080,2026-01-20 12:33:55,W021,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B003685,2026-01-20 12:33:59,W021,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign
B002032,2026-01-20 12:34:09,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign
B002031,2026-01-20 12:34:13,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign
B002033,2026-01-20 12:34:13,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign
B002036,2026-01-20 12:34:14,W021,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/projects/roadmap.md,file,read,normal smb/nfs shared file access,0,benign,benign,benign
B002030,2026-01-20 12:34:17,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign
B004441,2026-01-20 12:34:24,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign
B002034,2026-01-20 12:34:26,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B002037,2026-01-20 12:34:27,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:51024,socket,accept,normal internal https request,0,benign,benign,benign
B002038,2026-01-20 12:34:28,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B004144,2026-01-20 12:34:36,W021,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B003996,2026-01-20 12:34:38,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign
B002035,2026-01-20 12:34:48,W021,ws-dev-02,u_dev,python3,2250,1,python3:2250@ws-dev-02,process,execute,/var/lib/docker/tmp/build-context.tar,file,read,normal local development/test activity,0,benign,benign,benign
B003956,2026-01-20 12:34:48,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B004303,2026-01-20 12:34:57,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B005121,2026-01-20 12:34:58,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B005276,2026-01-20 12:35:14,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B002041,2026-01-20 12:35:19,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.12:6514,socket,connect,collect syslog stream from ws-dev-02,0,benign,benign,benign
B004052,2026-01-20 12:35:20,W021,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign
B002043,2026-01-20 12:35:23,W021,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,connect,192.0.2.40:993,socket,connect,imap mail synchronization,0,benign,benign,benign
B002044,2026-01-20 12:35:25,W021,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,write,/home/u_fin/.thunderbird/cache/index.sqlite,file,write,update mail cache,0,benign,benign,benign
B002046,2026-01-20 12:35:27,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:59790,socket,accept,normal internal https request,0,benign,benign,benign
B002047,2026-01-20 12:35:28,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B002039,2026-01-20 12:35:34,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B005583,2026-01-20 12:35:35,W021,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign
B002042,2026-01-20 12:35:36,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.31:6514,socket,connect,collect syslog stream from portal-web-01,0,benign,benign,benign
B004313,2026-01-20 12:35:42,W021,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign
B003572,2026-01-20 12:35:46,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B005023,2026-01-20 12:35:47,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B002045,2026-01-20 12:35:49,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,execute,/home/u_dev/src/portal/requirements.txt,file,read,normal local development/test activity,0,benign,benign,benign
B002040,2026-01-20 12:35:51,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.11:6514,socket,connect,collect syslog stream from ws-finance-01,0,benign,benign,benign
B005462,2026-01-20 12:35:53,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B002048,2026-01-20 12:36:02,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign
E0049,2026-01-20 12:36:04,W021,ws-finance-01,root,syswatch,3280,902,syswatch:3280@ws-finance-01,process,read,/tmp/.session-x1,file,read,read local session state before beacon,0,malicious,C2,A17
B004412,2026-01-20 12:36:05,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign
B002051,2026-01-20 12:36:06,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign
B002050,2026-01-20 12:36:08,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign
B002049,2026-01-20 12:36:15,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign
B004354,2026-01-20 12:36:16,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign
B004914,2026-01-20 12:36:19,W021,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign
B002055,2026-01-20 12:36:24,W021,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/srv/share/finance/vendor_invoice.pdf,file,read,normal document access,0,benign,benign,benign
B002059,2026-01-20 12:36:24,W021,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign
B002060,2026-01-20 12:36:24,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:53364,socket,accept,normal internal https request,0,benign,benign,benign
B002061,2026-01-20 12:36:25,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B002062,2026-01-20 12:36:26,W021,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/app.py,file,read,serve internal portal request,0,benign,benign,benign
B002056,2026-01-20 12:36:27,W021,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,write,/srv/share/finance/vendor_invoice.pdf,file,write,autosave office document,0,benign,benign,benign
B002057,2026-01-20 12:36:30,W021,ws-dev-02,u_dev,ssh,2201,1,ssh:2201@ws-dev-02,process,connect,10.20.1.31:22,socket,connect,normal developer ssh to portal,0,benign,benign,benign
B002058,2026-01-20 12:36:31,W021,portal-web-01,svc_web,sshd,1324,1,sshd:1324@portal-web-01,process,accept,10.20.1.12:53051,socket,accept,normal developer ssh accepted,0,benign,benign,benign
B002052,2026-01-20 12:36:33,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B002053,2026-01-20 12:36:35,W021,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign
B002054,2026-01-20 12:36:36,W021,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign
B005536,2026-01-20 12:36:43,W021,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B005301,2026-01-20 12:36:55,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B004789,2026-01-20 12:36:56,W021,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign
B004065,2026-01-20 12:36:57,W021,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign
B004476,2026-01-20 12:37:08,W021,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B005003,2026-01-20 12:37:15,W021,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B002065,2026-01-20 12:37:17,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:55437,socket,accept,normal internal https request,0,benign,benign,benign
B002066,2026-01-20 12:37:18,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign
B004844,2026-01-20 12:37:30,W021,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign
B002064,2026-01-20 12:37:33,W021,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,execute,normal local development/test activity,0,benign,benign,benign
B002063,2026-01-20 12:37:34,W021,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign
B004646,2026-01-20 12:37:39,W021,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign
B005128,2026-01-20 12:37:43,W021,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign
B005373,2026-01-20 12:37:47,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B003924,2026-01-20 12:37:48,W021,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign
B005311,2026-01-20 12:37:53,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B004904,2026-01-20 12:38:01,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign
B002068,2026-01-20 12:38:02,W021,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign
B004568,2026-01-20 12:38:04,W021,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign
B004090,2026-01-20 12:38:08,W021,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign
B004968,2026-01-20 12:38:09,W021,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign
B002073,2026-01-20 12:38:10,W021,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:54628,socket,accept,normal internal https request,0,benign,benign,benign
